human_manager_id,team_id,year,league_id,sub_league_id,division_id,level_id,split_id,ab,ip,bf,tb,ha,k,rs,bb,r,er,gb,fb,pi,ipf,g,gs,w,l,s,sa,da,sh,sf,ta,hra,bk,ci,iw,wp,hp,gf,dp,qs,svo,bs,ra,cg,sho,sb,cs,hld,r9,avg,obp,slg,ops,h9,k9,hr9,bb9,cgp,cera,fip,qsp,winp,rsg,svp,bsvp,gfp,era,pig,ws,whip,gbfbp,kbb,babip
60,32,2027,145,1,0,1,1,5569,1456,6218,2330,1427,1301,460,498,702,670,1497,1370,23104,0,603,162,71,91,41,935,265,41,36,43,184,7,2,31,50,72,159,140,85,63,21,441,3,2,68,20,58,12.3441,0.2562,0.3234,0.4184,0.7418,8.8207,8.0419,1.1374,3.0783,0.0185,'',0.0000,0.5247,0.4383,2.8395,0.6613,0.3333,0.3605,4.1415,38.3151,0.0000,1.3221,0.5221,2.6124,0.3017
60,32,2028,145,1,0,1,1,5504,1433,6251,2453,1448,1011,363,579,826,767,1585,1509,22835,2,667,162,51,111,37,921,273,54,52,30,224,5,1,21,54,61,162,120,72,60,23,505,0,0,104,33,73,13.1076,0.2631,0.3370,0.4457,0.7827,9.0900,6.3467,1.4062,3.6347,0.0000,'',0.0000,0.4444,0.3148,2.2407,0.6167,0.3833,0.3208,4.8149,34.2354,0.0000,1.4139,0.5123,1.7461,0.2833
60,32,2029,145,1,0,1,1,5433,1431,6207,2450,1404,1117,328,574,803,761,1509,1463,22873,2,643,162,56,106,30,848,295,57,58,32,229,3,1,28,49,84,160,155,77,51,21,481,2,2,97,33,37,12.9625,0.2584,0.3353,0.4509,0.7863,8.8261,7.0219,1.4396,3.6084,0.0123,'',0.0000,0.4753,0.3457,2.0247,0.5882,0.4118,0.3326,4.7839,35.5723,0.0000,1.3816,0.5077,1.9460,0.2835
60,32,2030,145,1,0,1,1,5452,1433,6230,2333,1385,1355,353,589,790,749,1364,1410,23420,1,623,162,61,101,40,874,279,58,59,27,205,18,0,23,80,72,161,106,60,63,22,461,1,1,98,40,57,12.8470,0.2540,0.3315,0.4279,0.7594,8.6965,8.5081,1.2872,3.6984,0.0062,'',0.0000,0.3704,0.3765,2.1790,0.6452,0.3492,0.3492,4.7030,37.5923,0.0000,1.3772,0.4917,2.3005,0.2987
60,32,2031,145,1,0,1,1,5526,1465,6170,2213,1339,1362,378,512,646,615,1443,1405,23077,1,613,162,82,80,50,841,292,37,37,36,170,2,0,30,52,58,162,119,71,71,20,451,0,0,84,37,60,11.7250,0.2423,0.3113,0.4005,0.7117,8.2241,8.3653,1.0441,3.1447,0.0000,'',0.0000,0.4383,0.5062,2.3333,0.7143,0.2817,0.3592,3.7773,37.6460,0.0000,1.2632,0.5067,2.6602,0.2900
60,32,2032,145,1,0,1,1,5529,1472,6227,2247,1337,1286,516,526,693,633,1509,1430,23293,2,599,162,87,75,47,866,240,66,36,23,208,20,1,29,74,69,161,134,86,67,16,437,1,1,73,32,53,11.8072,0.2418,0.3136,0.4064,0.7200,8.1709,7.8592,1.2712,3.2146,0.0062,'',0.0000,0.5309,0.5370,3.1852,0.7460,0.2388,0.3684,3.8685,38.8865,0.0000,1.2651,0.5134,2.4449,0.2773
60,32,2033,145,1,0,1,1,5444,1480,6144,2039,1248,1355,426,544,657,594,1420,1457,23110,0,627,162,77,85,44,818,242,58,37,15,173,14,0,22,72,61,159,148,71,70,22,465,3,2,76,40,46,11.2682,0.2292,0.3045,0.3745,0.6790,7.5892,8.2399,1.0520,3.3081,0.0185,'',0.0000,0.4383,0.4753,2.6296,0.6667,0.3143,0.3419,3.6122,36.8581,0.0000,1.2108,0.4936,2.4908,0.2719
60,32,2034,145,1,0,1,1,5400,1459,6051,2148,1207,1284,515,521,616,584,1484,1435,22382,0,527,162,97,65,58,699,280,47,23,23,205,3,1,26,47,59,156,130,92,70,10,365,6,5,65,24,54,11.0233,0.2235,0.2977,0.3978,0.6955,7.4455,7.9205,1.2646,3.2138,0.0370,'',0.0000,0.5679,0.5988,3.1790,0.8529,0.1429,0.4274,3.6025,42.4706,0.0000,1.1844,0.5084,2.4645,0.2547
60,32,2035,145,1,0,1,1,5559,1469,6258,2358,1361,1412,577,542,752,695,1437,1381,23314,1,558,162,86,76,43,813,304,53,45,39,205,6,0,28,61,59,157,122,73,67,21,396,5,3,53,36,47,12.0177,0.2448,0.3162,0.4242,0.7404,8.3364,8.6488,1.2557,3.3199,0.0309,'',0.0000,0.4506,0.5309,3.5617,0.6719,0.3134,0.3965,4.2570,41.7814,0.0000,1.2951,0.5099,2.6052,0.2899
60,32,2036,145,1,0,1,1,5521,1457,6178,2310,1336,1475,498,524,683,650,1421,1304,23028,0,553,162,84,78,45,835,251,49,29,27,223,6,2,26,62,53,157,126,80,69,21,391,5,2,83,30,49,11.8167,0.2420,0.3122,0.4184,0.7306,8.2526,9.1112,1.3775,3.2368,0.0309,'',0.0000,0.4938,0.5185,3.0741,0.6818,0.3043,0.4015,4.0151,41.6420,0.0000,1.2766,0.5215,2.8149,0.2889
60,32,2037,145,1,0,1,1,5539,1470,6179,2279,1293,1463,707,530,687,635,1460,1305,23630,1,478,162,100,62,57,777,266,17,25,30,220,6,0,14,56,68,154,126,86,75,13,316,8,3,60,29,34,11.5749,0.2334,0.3069,0.4114,0.7183,7.9145,8.9551,1.3466,3.2442,0.0494,'',0.0000,0.5309,0.6173,4.3642,0.8143,0.1733,0.4873,3.8869,49.4351,0.0000,1.2399,0.5280,2.7604,0.2765
60,32,2038,145,1,0,1,1,5535,1457,6175,2336,1338,1621,490,532,759,718,1312,1257,23538,0,541,162,76,86,38,832,250,20,22,20,236,2,2,17,78,64,157,120,68,65,26,379,5,3,88,29,34,11.9465,0.2417,0.3143,0.4220,0.7364,8.2649,10.0130,1.4578,3.2862,0.0309,'',0.0000,0.4198,0.4691,3.0247,0.5938,0.4000,0.4142,4.4351,43.5083,0.0000,1.2835,0.5107,3.0470,0.2978
60,32,2039,145,1,0,1,1,5394,1449,6073,2290,1221,1645,555,546,720,687,1296,1221,23543,0,541,162,91,71,53,680,266,20,32,22,253,8,1,14,49,80,161,137,77,78,22,379,1,1,62,27,62,11.4720,0.2264,0.3052,0.4245,0.7297,7.5839,10.2174,1.5714,3.3913,0.0062,'',0.0000,0.4753,0.5617,3.4259,0.7067,0.2821,0.4248,4.2671,43.5176,0.0000,1.2195,0.5149,3.0128,0.2744
60,32,2040,145,1,0,1,1,1779,475,1994,703,411,531,153,190,220,214,400,437,7648,0,182,53,30,23,15,270,59,3,9,13,69,1,1,5,13,12,53,38,28,19,4,129,0,0,15,8,19,11.6147,0.2310,0.3080,0.3952,0.7032,7.7874,10.0611,1.3074,3.6000,0.0000,'',0.0000,0.5283,0.5660,2.8868,0.7895,0.2105,0.4109,4.0547,42.0220,0.0000,1.2653,0.4779,2.7947,0.2879
61,48,2026,145,0,0,1,1,5692,1444,6512,2639,1590,1207,550,682,946,882,1442,1447,24649,0,651,162,77,85,40,1043,279,21,45,34,234,2,1,41,74,71,160,155,49,66,23,489,2,1,76,41,59,14.6032,0.2793,0.3610,0.4636,0.8247,9.9100,7.5229,1.4584,4.2507,0.0123,'',0.0000,0.3025,0.4753,3.3951,0.6349,0.3485,0.3272,5.4972,37.8633,0.0000,1.5734,0.4991,1.7698,0.3156
61,48,2027,145,0,0,1,1,5689,1441,6464,2706,1611,1157,426,645,957,903,1430,1491,24058,2,657,162,58,104,36,1030,305,17,50,38,238,2,0,54,81,63,162,149,50,60,22,495,0,0,82,53,52,14.4770,0.2832,0.3597,0.4757,0.8354,10.0571,7.2229,1.4858,4.0266,0.0000,'',0.0000,0.3086,0.3580,2.6296,0.6207,0.3667,0.3273,5.6372,36.6180,0.0000,1.5649,0.4896,1.7938,0.3161
61,48,2028,145,0,0,1,1,5750,1441,6646,2828,1657,1105,501,758,1065,995,1425,1571,24917,0,684,162,65,97,31,1054,306,17,62,26,271,4,1,43,76,58,161,162,45,58,26,522,1,0,71,17,56,15.4455,0.2882,0.3731,0.4918,0.8649,10.3491,6.9015,1.6926,4.7342,0.0062,'',0.0000,0.2778,0.4012,3.0926,0.5439,0.4483,0.3084,6.2144,36.4284,0.0000,1.6759,0.4756,1.4578,0.3124
61,48,2029,145,0,0,1,1,5552,1422,6613,2697,1513,1283,329,880,1018,958,1269,1518,25098,0,650,162,46,116,27,912,301,27,61,17,283,9,2,50,68,91,162,146,36,50,22,488,0,0,60,17,31,15.7215,0.2725,0.3773,0.4858,0.8630,9.5759,8.1203,1.7911,5.5696,0.0000,'',0.0000,0.2222,0.2840,2.0309,0.5510,0.4400,0.3320,6.0633,38.6123,0.0000,1.6828,0.4553,1.4580,0.3039
61,48,2030,145,0,0,1,1,5598,1431,6468,2572,1497,1197,416,735,902,857,1404,1504,24196,0,667,162,68,94,44,941,283,11,52,27,246,3,0,44,76,72,161,140,45,69,23,505,1,1,62,18,64,14.4906,0.2674,0.3568,0.4594,0.8163,9.4151,7.5283,1.5472,4.6226,0.0062,'',0.0000,0.2778,0.4198,2.5679,0.6567,0.3333,0.3188,5.3899,36.2759,0.0000,1.5597,0.4828,1.6286,0.2974
61,48,2031,145,0,0,1,1,5566,1428,6366,2519,1483,1276,374,668,832,783,1372,1434,23761,0,607,162,57,105,38,941,277,17,38,36,229,2,2,65,66,75,159,138,54,52,14,445,3,2,70,39,34,14.0294,0.2664,0.3507,0.4526,0.8033,9.3466,8.0420,1.4433,4.2101,0.0185,'',0.0000,0.3333,0.3519,2.3086,0.7308,0.2692,0.3573,4.9349,39.1450,0.0000,1.5063,0.4890,1.9102,0.3059
61,48,2032,145,0,0,1,1,5561,1449,6390,2444,1451,1168,396,721,801,759,1469,1481,23887,0,627,162,66,96,36,916,289,23,42,34,212,8,0,43,63,43,160,180,55,66,28,465,2,0,50,18,59,13.7578,0.2609,0.3479,0.4395,0.7874,9.0124,7.2547,1.3168,4.4783,0.0123,'',0.0000,0.3395,0.4074,2.4444,0.5625,0.4242,0.3441,4.7143,38.0973,0.0000,1.4990,0.4980,1.6200,0.2934
61,48,2033,145,0,0,1,1,5651,1452,6408,2562,1502,1219,407,615,876,832,1456,1490,23847,2,589,162,69,93,43,941,297,26,41,29,235,3,0,56,57,75,160,142,52,72,28,427,2,2,67,15,44,13.5805,0.2658,0.3435,0.4534,0.7968,9.3056,7.5523,1.4559,3.8102,0.0123,'',0.0000,0.3210,0.4259,2.5123,0.6056,0.3889,0.3747,5.1547,40.4873,0.0000,1.4573,0.4942,1.9821,0.2990
61,48,2034,145,0,0,1,1,5510,1421,6140,2612,1421,1320,592,520,835,805,1394,1357,23047,1,512,162,87,75,56,810,307,14,24,28,276,5,0,12,60,72,160,137,63,76,13,350,2,1,51,28,35,12.7465,0.2579,0.3286,0.4740,0.8026,8.9979,8.3583,1.7477,3.2927,0.0123,'',0.0000,0.3889,0.5370,3.6543,0.8116,0.1711,0.4571,5.0973,45.0137,0.0000,1.3656,0.5067,2.5385,0.2908
61,48,2035,145,0,0,1,1,5632,1449,6301,2562,1461,1309,543,557,826,796,1416,1443,23724,0,544,162,88,74,57,921,246,19,35,27,267,5,2,14,52,56,157,131,68,78,18,382,5,0,69,24,50,12.8820,0.2594,0.3303,0.4549,0.7852,9.0745,8.1304,1.6584,3.4596,0.0309,'',0.0000,0.4198,0.5432,3.3519,0.7600,0.2308,0.4110,4.9441,43.6103,0.0000,1.3927,0.4953,2.3501,0.2919
61,48,2036,145,0,0,1,1,5594,1454,6353,2542,1441,1472,597,608,831,811,1343,1361,24150,1,587,162,97,65,62,889,264,19,56,27,261,4,1,15,55,75,160,134,61,89,19,425,2,0,86,33,69,13.1442,0.2576,0.3354,0.4544,0.7898,8.9175,9.1093,1.6152,3.7625,0.0123,'',0.0000,0.3765,0.5988,3.6852,0.7654,0.2135,0.3765,5.0188,41.1414,0.0000,1.4089,0.4967,2.4211,0.3013
61,48,2037,145,0,0,1,1,5590,1460,6287,2429,1379,1513,526,560,804,748,1370,1329,24020,1,550,162,90,72,58,849,256,26,28,28,246,6,0,13,58,83,159,111,66,81,15,388,3,2,67,27,59,12.4615,0.2467,0.3230,0.4345,0.7575,8.4987,9.3246,1.5161,3.4513,0.0185,'',0.0000,0.4074,0.5556,3.2469,0.7945,0.1852,0.4098,4.6099,43.6727,0.0000,1.3278,0.5076,2.7018,0.2936
61,48,2038,145,0,0,1,1,5641,1452,6334,2564,1478,1463,491,568,844,798,1395,1306,24135,1,583,162,81,81,48,933,268,21,40,13,264,6,1,12,59,63,158,128,58,71,20,421,4,1,71,35,51,13.0693,0.2620,0.3341,0.4545,0.7887,9.1591,9.0661,1.6360,3.5199,0.0247,'',0.0000,0.3580,0.5000,3.0309,0.7059,0.2817,0.3753,4.9451,41.3979,0.0000,1.4088,0.5165,2.5757,0.3070
61,48,2039,145,0,0,1,1,5608,1434,6401,2706,1500,1352,495,654,954,902,1384,1370,24272,2,606,162,68,94,41,915,262,19,43,25,298,10,2,18,66,75,160,124,47,67,23,444,2,2,68,30,37,13.9830,0.2675,0.3494,0.4825,0.8319,9.4099,8.4814,1.8694,4.1027,0.0123,'',0.0000,0.2901,0.4198,3.0556,0.6406,0.3433,0.3604,5.6585,40.0528,0.0000,1.5014,0.5025,2.0673,0.3004
61,48,2040,145,0,0,1,1,1765,459,2009,760,468,340,161,202,254,239,489,473,7482,1,157,51,25,26,14,301,100,11,11,9,58,4,0,1,33,20,50,52,24,23,8,106,1,0,18,11,9,13.5196,0.2652,0.3453,0.4306,0.7759,9.1698,6.6618,1.1364,3.9579,0.0196,'',0.0000,0.4706,0.4902,3.1569,0.6364,0.3478,0.4717,4.6829,47.6561,0.0000,1.4586,0.5083,1.6832,0.2975
62,49,2026,145,1,0,1,1,3780,992,4252,1644,982,739,276,376,504,468,1116,965,15476,2,420,112,43,69,26,624,196,36,26,20,142,0,0,8,42,34,109,97,48,36,10,308,3,1,74,32,36,12.6206,0.2598,0.3302,0.4349,0.7651,8.9033,6.7001,1.2874,3.4090,0.0268,'',0.0000,0.4286,0.3839,2.4643,0.7222,0.2778,0.3539,4.2431,36.8476,0.0000,1.3680,0.5363,1.9654,0.2872
62,49,2027,145,1,0,1,1,5496,1445,6235,2205,1374,1170,405,590,732,678,1569,1407,23109,1,641,162,66,96,34,906,273,51,41,27,168,10,3,42,78,54,161,129,66,64,29,479,1,0,96,26,57,12.5660,0.2500,0.3265,0.4012,0.7277,8.5558,7.2855,1.0461,3.6739,0.0062,'',0.0000,0.4074,0.4074,2.5000,0.5397,0.4531,0.3361,4.2219,36.0515,0.0000,1.3589,0.5272,1.9831,0.2872
62,49,2028,145,1,0,1,1,5415,1425,6159,2322,1377,1190,426,609,757,718,1535,1340,22965,1,640,162,72,90,42,845,310,49,33,31,191,2,1,37,71,52,158,133,67,61,19,478,4,1,87,39,70,12.8686,0.2543,0.3336,0.4288,0.7624,8.6948,7.5140,1.2060,3.8454,0.0247,'',0.0000,0.4136,0.4444,2.6296,0.6885,0.3115,0.3305,4.5337,35.8828,0.0000,1.3934,0.5339,1.9540,0.2916
62,49,2029,145,1,0,1,1,5366,1431,6085,2120,1308,1219,457,541,670,624,1550,1342,22461,0,603,162,80,82,47,858,249,61,50,40,161,4,0,11,52,67,159,128,70,78,28,441,3,3,82,36,60,12.0503,0.2438,0.3181,0.3951,0.7131,8.2264,7.6667,1.0126,3.4025,0.0185,'',0.0000,0.4321,0.4938,2.8210,0.6267,0.3590,0.3605,3.9245,37.2488,0.0000,1.2921,0.5360,2.2532,0.2842
62,49,2030,145,1,0,1,1,5516,1434,6297,2291,1443,1219,427,609,748,696,1433,1470,23739,0,652,162,65,97,34,935,322,46,60,32,154,4,1,5,69,65,162,105,66,60,25,490,0,0,99,46,74,13.2866,0.2616,0.3387,0.4153,0.7541,9.0565,7.6506,0.9665,3.8222,0.0000,'',0.0000,0.4074,0.4012,2.6358,0.5763,0.4167,0.3306,4.3682,36.4095,0.0000,1.4310,0.4936,2.0016,0.3067
62,49,2031,145,1,0,1,1,5496,1451,6245,2243,1380,1207,390,581,738,703,1509,1462,23184,2,624,162,62,100,33,893,290,55,62,18,179,3,1,21,72,50,160,124,70,56,23,462,2,1,101,45,57,12.4677,0.2511,0.3249,0.4081,0.7330,8.5557,7.4831,1.1098,3.6021,0.0123,'',0.0000,0.4321,0.3827,2.4074,0.5893,0.4107,0.3463,4.3584,37.1538,0.0000,1.3509,0.5079,2.0775,0.2879
62,49,2032,145,1,0,1,1,5437,1453,6275,2264,1320,1184,407,687,745,704,1597,1371,23443,1,622,162,69,93,42,804,282,55,43,40,194,3,0,50,58,53,158,141,73,67,25,460,4,3,91,38,47,12.7569,0.2428,0.3312,0.4164,0.7476,8.1743,7.3321,1.2014,4.2544,0.0247,'',0.0000,0.4506,0.4259,2.5123,0.6269,0.3731,0.3435,4.3596,37.6897,0.0000,1.3810,0.5381,1.7234,0.2745
62,49,2033,145,1,0,1,1,5587,1466,6347,2243,1384,1349,447,622,748,710,1499,1368,23800,2,713,162,77,85,44,879,314,40,36,28,163,13,0,15,62,62,162,138,71,84,40,551,0,0,89,22,85,12.6900,0.2477,0.3279,0.4015,0.7294,8.4927,8.2780,1.0002,3.8168,0.0000,'',0.0000,0.4383,0.4753,2.7593,0.5238,0.4762,0.2940,4.3568,33.3801,0.0000,1.3677,0.5228,2.1688,0.2970
62,49,2034,145,1,0,1,1,5396,1453,6231,2220,1294,1355,476,654,740,688,1504,1293,23572,2,598,162,82,80,44,806,259,67,44,20,209,6,1,23,68,69,160,137,74,69,24,436,2,2,79,48,60,12.4877,0.2398,0.3273,0.4114,0.7387,8.0115,8.3891,1.2940,4.0491,0.0123,'',0.0000,0.4568,0.5062,2.9383,0.6471,0.3478,0.3670,4.2596,39.4181,0.0000,1.3401,0.5377,2.0719,0.2799
62,49,2035,145,1,0,1,1,5382,1461,6063,2000,1186,1432,481,540,609,580,1436,1339,22696,0,576,162,95,67,58,745,243,40,29,23,175,6,2,14,54,70,160,126,94,78,19,414,2,0,68,32,63,11.0637,0.2204,0.2983,0.3716,0.6699,7.3060,8.8214,1.0780,3.3265,0.0123,'',0.0000,0.5802,0.5864,2.9691,0.7532,0.2436,0.3865,3.5729,39.4028,0.0000,1.1814,0.5175,2.6519,0.2658
62,49,2036,145,1,0,1,1,5413,1465,6123,2114,1212,1507,546,562,637,609,1415,1315,22693,1,578,162,92,70,50,728,261,48,34,28,195,5,1,77,48,65,160,103,91,75,22,416,2,2,83,33,74,11.2950,0.2239,0.3028,0.3905,0.6933,7.4440,9.2559,1.1977,3.4518,0.0123,'',0.0000,0.5617,0.5679,3.3704,0.6944,0.2933,0.3846,3.7404,39.2612,0.0000,1.2106,0.5183,2.6815,0.2716
62,49,2037,145,1,0,1,1,5457,1475,6224,2129,1203,1508,514,640,654,614,1502,1241,23625,1,590,162,91,71,53,730,238,23,33,17,218,4,0,58,43,71,159,116,80,74,18,428,3,2,73,34,58,11.6760,0.2205,0.3087,0.3901,0.6988,7.3387,9.1993,1.3299,3.9042,0.0185,'',0.0000,0.4938,0.5617,3.1728,0.7465,0.2432,0.3715,3.7456,40.0424,0.0000,1.2492,0.5476,2.3563,0.2617
62,49,2038,145,1,0,1,1,5292,1437,6001,1910,1137,1507,590,591,619,556,1348,1268,22631,2,601,162,94,68,49,732,213,16,29,16,176,7,3,36,54,70,160,123,87,70,20,439,2,1,73,38,76,11.2557,0.2149,0.3006,0.3609,0.6615,7.1178,9.4340,1.1018,3.6997,0.0123,'',0.0000,0.5370,0.5802,3.6420,0.7101,0.2857,0.3645,3.4806,37.6556,0.0000,1.2019,0.5153,2.5499,0.2642
62,49,2039,145,1,0,1,1,5366,1436,6163,2187,1253,1485,515,673,711,668,1367,1266,23656,2,597,162,77,85,49,757,265,24,45,24,207,5,0,26,69,55,160,139,67,73,21,435,2,1,71,32,73,12.4100,0.2335,0.3227,0.4076,0.7303,7.8494,9.3028,1.2968,4.2160,0.0123,'',0.0000,0.4136,0.4753,3.1790,0.7000,0.2877,0.3678,4.1847,39.6248,0.0000,1.3406,0.5192,2.2065,0.2813
62,49,2040,145,1,0,1,1,1740,463,1999,625,406,466,153,230,219,199,424,433,7784,0,193,52,30,22,24,282,72,7,7,9,43,4,0,3,14,15,52,45,22,28,3,141,0,0,15,11,26,12.6544,0.2333,0.3268,0.3592,0.6860,7.8920,9.0583,0.8359,4.4708,0.0000,'',0.0000,0.4231,0.5769,2.9423,0.8889,0.1071,0.3688,3.8683,40.3316,0.0000,1.3737,0.4947,2.0261,0.2932
63,43,2026,145,1,2,1,1,3267,849,3681,1465,858,688,301,341,475,451,909,830,13759,2,418,94,40,54,25,507,213,29,23,20,118,4,2,14,40,19,94,77,37,44,19,324,0,0,51,26,50,12.9015,0.2626,0.3337,0.4484,0.7821,9.0883,7.2876,1.2499,3.6120,0.0000,'',0.0000,0.3936,0.4255,3.2021,0.5682,0.4318,0.2901,4.7772,32.9163,0.0000,1.4111,0.5227,2.0176,0.2979
63,43,2027,145,1,2,1,1,5606,1463,6313,2489,1423,1313,452,558,815,764,1475,1423,23764,2,663,162,62,100,36,822,346,51,44,45,210,4,0,39,63,54,161,113,71,64,26,501,1,0,91,41,63,12.5131,0.2538,0.3250,0.4440,0.7690,8.7499,8.0736,1.2913,3.4311,0.0062,'',0.0000,0.4383,0.3827,2.7901,0.5806,0.4062,0.3214,4.6978,35.8431,0.0000,1.3535,0.5090,2.3530,0.2939
63,43,2028,145,1,2,1,1,5535,1443,6211,2442,1422,1239,368,537,776,710,1497,1403,23196,2,662,162,65,97,32,834,353,51,39,38,197,5,1,32,64,48,161,124,61,60,28,500,1,0,98,38,58,12.5119,0.2569,0.3259,0.4412,0.7671,8.8649,7.7241,1.2281,3.3477,0.0062,'',0.0000,0.3765,0.4012,2.2716,0.5333,0.4667,0.3220,4.4262,35.0393,0.0000,1.3570,0.5162,2.3073,0.2960
63,43,2029,145,1,2,1,1,5527,1433,6250,2422,1427,1286,335,538,769,702,1405,1450,23159,2,616,162,58,104,41,833,377,59,48,33,184,4,0,35,63,78,161,98,64,59,18,454,1,0,109,31,57,12.8252,0.2582,0.3300,0.4382,0.7682,8.9581,8.0730,1.1551,3.3774,0.0062,'',0.0000,0.3951,0.3580,2.0679,0.6949,0.3051,0.3546,4.4069,37.5958,0.0000,1.3706,0.4921,2.3903,0.3028
63,43,2030,145,1,2,1,1,5674,1459,6419,2541,1501,1358,342,555,851,788,1310,1540,24044,1,584,162,45,117,28,912,351,51,52,25,213,8,0,39,66,87,160,115,75,51,23,422,2,1,100,29,34,13.2163,0.2645,0.3365,0.4478,0.7844,9.2570,8.3751,1.3136,3.4228,0.0123,'',0.0000,0.4630,0.2778,2.1111,0.5490,0.4510,0.3791,4.8598,41.1712,0.0000,1.4089,0.4596,2.4468,0.3100
63,43,2031,145,1,2,1,1,5582,1441,6546,2504,1491,1319,374,763,874,824,1393,1436,25153,1,683,162,58,104,30,934,317,61,54,24,216,3,2,19,51,84,162,117,52,55,23,521,0,0,99,32,52,14.5990,0.2671,0.3606,0.4486,0.8092,9.3101,8.2361,1.3488,4.7643,0.0000,'',0.0000,0.3210,0.3580,2.3086,0.5660,0.4182,0.3109,5.1452,36.8272,0.0000,1.5638,0.4924,1.7287,0.3109
63,43,2032,145,1,2,1,1,5531,1439,6314,2459,1421,1346,411,613,864,783,1385,1387,23793,1,659,162,69,93,38,861,307,57,37,28,225,7,2,37,82,74,158,135,64,66,28,497,4,2,112,28,36,13.1811,0.2569,0.3370,0.4446,0.7816,8.8854,8.4164,1.4069,3.8330,0.0247,'',0.0000,0.3951,0.4259,2.5370,0.5758,0.4242,0.3179,4.8960,36.1047,0.0000,1.4132,0.4996,2.1958,0.2992
63,43,2033,145,1,2,1,1,5579,1481,6315,2287,1343,1468,466,575,704,673,1363,1424,23990,0,649,162,92,70,47,845,263,48,34,24,211,4,3,31,60,76,162,125,63,75,24,487,0,0,97,30,58,12.1175,0.2407,0.3183,0.4099,0.7283,8.1614,8.9210,1.2822,3.4943,0.0000,'',0.0000,0.3889,0.5679,2.8765,0.6620,0.3200,0.3326,4.0898,36.9646,0.0000,1.2951,0.4891,2.5530,0.2877
63,43,2034,145,1,2,1,1,5614,1452,6457,2730,1521,1473,419,678,899,855,1436,1232,24459,2,680,162,66,96,41,882,343,69,35,22,274,6,1,32,58,60,161,149,50,66,23,518,1,0,92,43,58,13.9956,0.2709,0.3537,0.4863,0.8400,9.4234,9.1260,1.6976,4.2006,0.0062,'',0.0000,0.3086,0.4074,2.5864,0.6406,0.3485,0.3108,5.2972,35.9691,0.0000,1.5138,0.5382,2.1726,0.3196
63,43,2035,145,1,2,1,1,5737,1457,6510,2703,1613,1456,447,586,893,838,1373,1347,24306,1,654,162,72,90,39,1006,349,59,57,33,225,4,1,34,68,70,162,141,51,66,24,492,0,0,75,23,53,14.0126,0.2812,0.3518,0.4712,0.8229,9.9613,8.9918,1.3895,3.6189,0.0000,'',0.0000,0.3148,0.4444,2.7593,0.6190,0.3636,0.3293,5.1752,37.1651,0.0000,1.5089,0.5048,2.4846,0.3375
63,43,2036,145,1,2,1,1,5744,1466,6534,2697,1581,1391,402,598,925,879,1386,1439,24437,1,679,162,70,92,39,987,319,61,52,28,247,4,1,28,73,78,161,124,49,66,25,517,1,0,91,33,56,13.8529,0.2752,0.3487,0.4695,0.8183,9.7038,8.5376,1.5160,3.6704,0.0062,'',0.0000,0.3025,0.4321,2.4815,0.6094,0.3788,0.3114,5.3951,35.9897,0.0000,1.4860,0.4906,2.3261,0.3208
63,43,2037,145,1,2,1,1,5760,1439,6538,2799,1656,1248,436,634,991,931,1469,1375,24287,1,590,162,58,104,28,1030,351,17,49,33,242,3,0,25,87,78,159,136,40,61,32,428,3,1,87,39,39,14.8069,0.2875,0.3631,0.4859,0.8491,10.3548,7.8036,1.5132,3.9643,0.0185,'',0.0000,0.2469,0.3580,2.6914,0.4667,0.5246,0.3715,5.8214,41.1644,0.0000,1.5910,0.5165,1.9685,0.3274
63,43,2038,145,1,2,1,1,5672,1433,6402,2728,1569,1070,447,598,905,848,1548,1490,23478,1,531,162,62,100,34,967,308,31,44,31,263,5,0,24,54,57,160,143,51,59,22,369,2,0,62,27,30,13.9647,0.2766,0.3491,0.4810,0.8300,9.8519,6.7186,1.6514,3.7549,0.0123,'',0.0000,0.3148,0.3827,2.7593,0.6071,0.3729,0.4336,5.3247,44.2147,0.0000,1.5119,0.5095,1.7893,0.2980
63,43,2039,145,1,2,1,1,5559,1439,6364,2400,1409,1333,485,677,831,763,1375,1415,24279,2,581,162,71,91,42,888,272,22,34,28,221,4,1,23,62,71,161,130,51,69,22,419,1,0,85,36,48,13.4844,0.2535,0.3402,0.4317,0.7719,8.8083,8.3332,1.3816,4.2322,0.0062,'',0.0000,0.3148,0.4383,2.9938,0.6562,0.3188,0.3842,4.7699,41.7883,0.0000,1.4489,0.4928,1.9690,0.2941
63,43,2040,145,1,2,1,1,1850,471,2080,761,504,322,152,185,267,244,532,497,7658,2,175,53,24,29,17,351,94,11,22,14,45,1,0,8,21,12,51,48,23,24,6,122,2,1,28,7,14,13.3760,0.2724,0.3388,0.4114,0.7502,9.6170,6.1442,0.8587,3.5300,0.0377,'',0.0000,0.4340,0.4528,2.8679,0.7391,0.2500,0.4180,4.6558,43.7600,0.0000,1.4608,0.5170,1.7405,0.3050
