player_id,league_id,team_id,sub_league_id,award_id,year,season,position,day,month
37950,153,246,0,0,2037,2037,0,13,7
37958,150,215,0,9,2021,2021,0,4,7
37968,147,162,1,0,2040,2040,0,14,5
37970,148,196,0,9,2031,2031,0,19,6
37970,148,196,0,11,2031,2031,8,25,9
37970,148,196,0,5,2031,2031,0,27,9
37970,145,48,0,7,2036,2036,9,10,11
37970,145,48,0,7,2037,2037,9,24,11
37974,147,178,0,1,2025,2025,0,1,9
37974,150,210,0,9,2026,2026,0,28,6
37979,151,220,0,9,2027,2027,0,20,6
37979,150,214,0,0,2028,2028,0,29,5
37979,150,214,0,9,2028,2028,0,18,6
37979,150,214,0,11,2028,2028,3,30,9
37979,147,173,0,0,2029,2029,0,28,5
37979,147,173,0,0,2030,2030,0,15,7
37979,147,173,0,0,2032,2032,0,16,8
37985,159,785,0,1,2040,2040,0,1,7
37987,160,319,0,15,2038,2038,1,30,9
37988,156,281,0,0,2028,2028,0,8,5
37988,156,281,0,0,2028,2028,0,29,5
37988,156,281,0,2,2028,2028,0,1,6
37988,152,229,0,0,2029,2029,0,18,6
37988,152,229,0,9,2029,2029,0,20,6
37988,152,229,0,11,2029,2029,3,6,10
37988,148,197,0,9,2030,2030,0,13,6
37988,148,197,0,0,2030,2030,0,24,6
37988,148,197,0,2,2030,2030,0,1,7
37988,148,197,0,5,2030,2030,0,23,9
37988,146,167,0,0,2031,2031,0,7,7
37988,146,167,0,11,2032,2032,10,5,10
37988,146,167,0,5,2032,2032,0,7,10
37988,146,167,0,0,2033,2033,0,4,7
37996,145,50,1,9,2037,2037,0,12,7
37996,145,33,0,1,2040,2040,0,1,5
38000,101,848,1,9,2040,2040,0,18,3
38007,156,280,0,11,2024,2024,6,6,10
38007,149,200,0,9,2033,2033,0,11,7
38015,155,275,0,9,2023,2023,0,18,6
38015,155,275,0,0,2023,2023,0,3,7
38015,155,275,0,11,2023,2023,6,27,9
38015,153,237,0,9,2024,2024,0,20,6
38015,149,199,0,0,2024,2024,0,12,8
38015,145,41,1,0,2028,2028,0,10,4
38015,145,41,1,9,2028,2028,0,8,7
38015,145,41,1,11,2028,2028,4,12,11
38015,145,41,1,9,2029,2029,0,18,7
38015,145,41,1,0,2029,2029,0,24,9
38015,145,41,1,7,2029,2029,4,16,11
38015,145,41,1,9,2030,2030,0,14,7
38015,145,36,1,9,2032,2032,0,19,7
38015,145,36,1,7,2032,2032,4,16,11
38015,145,36,1,0,2033,2033,0,18,4
38015,145,36,1,0,2033,2033,0,20,6
38015,145,36,1,9,2033,2033,0,20,7
38015,145,36,1,0,2035,2035,0,21,5
38015,145,36,1,9,2035,2035,0,8,7
38015,145,36,1,11,2035,2035,4,9,11
38015,145,36,1,0,2036,2036,0,29,9
38015,145,36,1,11,2036,2036,4,10,11
38018,158,306,0,13,2034,2034,0,22,9
38019,157,295,0,9,2025,2025,0,3,8
38019,152,232,0,1,2027,2027,0,1,5
38019,152,232,0,9,2027,2027,0,20,6
38023,155,256,0,9,2017,2017,0,18,6
38023,147,178,0,15,2022,2022,1,14,9
38024,148,187,0,2,2027,2027,0,1,5
38024,148,187,0,9,2027,2027,0,12,7
38024,147,162,1,0,2030,2030,0,17,6
38024,145,49,1,9,2034,2034,0,19,7
38024,146,176,0,0,2039,2039,0,1,8
38024,146,176,0,11,2039,2039,7,11,10
38024,146,176,0,5,2039,2039,0,13,10
38025,155,265,0,9,2037,2037,0,14,6
38025,148,198,0,9,2038,2038,0,17,6
38032,155,272,0,9,2033,2033,0,15,6
38032,146,161,0,0,2034,2034,0,17,7
38032,145,0,0,9,2034,2034,0,19,7
38032,145,48,0,3,2035,2035,0,1,10
38032,145,48,0,6,2035,2035,0,9,11
38033,150,213,0,9,2037,2037,0,21,6
38033,147,178,0,13,2039,2039,0,8,10
38034,152,756,0,9,2018,2018,0,24,6
38035,158,304,0,2,2037,2037,0,1,8
38042,151,218,0,0,2039,2039,0,4,7
38042,151,218,0,15,2039,2039,1,14,9
38045,154,259,0,9,2037,2037,0,28,6
38055,100,811,1,4,2039,2039,0,26,5
38063,155,272,0,9,2037,2037,0,14,6
38070,161,334,0,9,2036,2036,0,22,6
38070,152,234,0,9,2038,2038,0,23,6
38073,159,314,0,0,2037,2037,0,13,7
38073,154,260,0,0,2039,2039,0,6,6
38073,154,260,0,9,2039,2039,0,26,6
38078,157,296,0,9,2032,2032,0,27,6
38078,154,260,0,0,2033,2033,0,16,5
38078,150,209,0,7,2034,2034,2,24,9
38078,145,44,0,7,2035,2035,2,9,11
38084,158,304,0,13,2037,2037,0,24,9
38086,161,339,0,2,2030,2030,0,1,7
38086,151,218,0,0,2032,2032,0,16,8
38086,150,209,0,0,2033,2033,0,1,8
38086,153,241,0,9,2034,2034,0,15,6
38086,153,241,0,2,2034,2034,0,1,7
38086,153,241,0,0,2034,2034,0,17,7
38086,157,292,0,0,2037,2037,0,20,4
38086,157,292,0,9,2037,2037,0,28,6
38086,157,292,0,0,2037,2037,0,27,7
38086,157,292,0,2,2037,2037,0,1,8
38086,157,292,0,0,2037,2037,0,24,8
38086,157,292,0,2,2037,2037,0,1,9
38086,157,292,0,0,2037,2037,0,7,9
38086,157,292,0,11,2037,2037,9,25,9
38086,157,292,0,5,2037,2037,0,27,9
38086,152,756,0,0,2038,2038,0,10,5
38086,152,756,0,9,2038,2038,0,23,6
38089,159,309,0,13,2038,2038,0,2,10
38092,145,0,0,9,2036,2036,0,13,7
38093,158,302,0,11,2026,2026,8,14,7
38093,150,211,0,9,2027,2027,0,27,6
38093,150,211,0,11,2027,2027,8,2,10
38093,147,177,0,0,2028,2028,0,15,5
38093,147,177,0,11,2028,2028,8,10,10
38093,147,177,0,0,2029,2029,0,9,7
38093,147,177,0,2,2029,2029,0,1,8
38093,147,177,0,11,2029,2029,8,9,10
38093,147,177,0,5,2029,2029,0,11,10
38093,145,58,0,0,2031,2031,0,21,4
38093,145,58,0,9,2031,2031,0,16,7
38093,145,58,0,0,2033,2033,0,25,4
38093,145,58,0,9,2033,2033,0,20,7
38093,147,178,0,0,2036,2036,0,26,5
38093,147,178,0,0,2036,2036,0,7,7
38093,147,178,0,2,2036,2036,0,1,8
38093,147,178,0,11,2036,2036,7,5,10
38093,147,178,0,5,2036,2036,0,7,10
38094,161,339,0,9,2035,2035,0,17,6
38094,151,226,0,9,2036,2036,0,22,6
38094,150,211,0,9,2037,2037,0,21,6
38094,151,226,0,9,2038,2038,0,20,6
38094,151,226,0,4,2038,2038,0,2,10
38099,153,243,0,9,2035,2035,0,14,6
38111,150,210,0,9,2040,2040,0,17,6
38116,160,325,0,0,2030,2030,0,22,7
38116,154,252,0,9,2031,2031,0,29,6
38123,150,212,0,9,2037,2037,0,21,6
38123,150,212,0,7,2037,2037,9,1,10
38126,149,202,0,9,2024,2024,0,23,6
38126,145,31,1,14,2030,2030,0,3,11
38130,145,43,1,9,2037,2037,0,12,7
38130,146,160,0,13,2039,2039,0,10,10
38135,159,317,0,0,2030,2030,0,29,7
38135,172,751,0,15,2032,2032,1,28,9
38135,151,226,0,0,2033,2033,0,16,5
38135,151,226,0,9,2033,2033,0,19,6
38135,151,226,0,9,2034,2034,0,18,6
38135,151,226,0,9,2035,2035,0,17,6
38135,152,756,0,0,2038,2038,0,9,8
38138,148,193,0,0,2017,2017,0,14,8
38138,148,193,0,9,2018,2018,0,16,7
38138,148,193,0,0,2018,2018,0,30,7
38138,146,164,0,0,2022,2022,0,8,8
38139,100,825,1,0,2039,2039,0,14,3
38139,100,825,1,9,2039,2039,0,19,3
38139,100,825,1,0,2039,2039,0,11,4
38139,100,825,1,11,2039,2039,9,25,5
38139,100,825,1,5,2039,2039,0,27,5
38142,161,337,0,1,2037,2037,0,1,7
38142,157,291,0,7,2038,2038,1,23,9
38142,157,291,0,4,2038,2038,0,26,9
38142,157,291,0,9,2039,2039,0,26,6
38142,157,291,0,7,2039,2039,1,21,9
38142,157,291,0,4,2039,2039,0,24,9
38142,155,269,0,9,2040,2040,0,10,6
38143,154,259,0,9,2036,2036,0,22,6
38143,152,758,0,1,2036,2036,0,1,9
38154,159,315,0,7,2038,2038,8,1,10
38154,156,290,0,7,2039,2039,8,11,10
38156,153,240,0,9,2031,2031,0,19,6
38156,153,240,0,11,2031,2031,2,5,10
38156,149,207,0,9,2032,2032,0,27,6
38156,149,207,0,7,2032,2032,2,1,10
38156,149,207,0,11,2032,2032,2,3,10
38159,160,323,0,13,2039,2039,0,20,10
38160,151,226,0,9,2036,2036,0,22,6
38160,151,226,0,15,2036,2036,1,19,9
38160,150,211,0,9,2037,2037,0,21,6
38160,150,211,0,0,2038,2038,0,31,5
38160,150,211,0,2,2038,2038,0,1,6
38160,150,211,0,9,2038,2038,0,20,6
38165,161,340,0,9,2037,2037,0,21,6
38165,161,340,0,7,2037,2037,1,1,10
38166,153,244,0,9,2033,2033,0,16,6
38166,146,170,0,7,2037,2037,1,11,10
38169,101,831,0,9,2040,2040,0,18,3
38169,101,831,0,4,2040,2040,0,30,5
38171,100,825,1,7,2039,2039,3,23,5
38172,154,253,0,9,2036,2036,0,22,6
38172,145,0,1,9,2036,2036,0,13,7
38172,147,184,1,0,2037,2037,0,6,7
38172,145,0,1,9,2037,2037,0,12,7
38176,145,0,1,9,2039,2039,0,17,7
38177,155,261,0,9,2035,2035,0,10,6
38182,151,223,0,9,2037,2037,0,21,6
38182,149,206,0,1,2039,2039,0,1,8
38187,157,298,0,9,2036,2036,0,29,6
38187,153,242,0,9,2037,2037,0,18,6
38187,153,242,0,0,2038,2038,0,5,7
38188,148,189,0,9,2037,2037,0,18,6
38190,161,336,0,0,2039,2039,0,30,5
38190,161,336,0,7,2039,2039,4,29,9
38191,158,301,0,7,2038,2038,9,25,9
38201,151,233,0,9,2026,2026,0,21,6
38201,145,39,1,3,2027,2027,0,1,6
38201,145,59,0,0,2032,2032,0,9,8
38201,145,59,0,11,2032,2032,4,16,11
38202,157,297,0,9,2038,2038,0,27,6
38208,149,202,0,0,2038,2038,0,16,8
38213,101,839,0,9,2040,2040,0,18,3
38214,150,216,0,1,2029,2029,0,1,8
38214,150,216,0,4,2029,2029,0,26,9
38214,151,221,0,9,2033,2033,0,19,6
38214,151,221,0,1,2033,2033,0,1,7
38214,151,221,0,1,2033,2033,0,1,9
38214,151,221,0,4,2033,2033,0,5,10
38214,151,221,0,9,2035,2035,0,17,6
38214,151,221,0,1,2035,2035,0,1,7
38214,151,221,0,4,2035,2035,0,6,10
38215,172,753,0,15,2032,2032,2,19,9
38215,172,753,0,5,2032,2032,0,18,10
38215,149,203,0,9,2033,2033,0,11,7
38215,149,203,0,11,2033,2033,10,30,9
38215,148,189,0,9,2035,2035,0,14,6
38218,149,199,0,9,2035,2035,0,25,6
38218,147,175,0,1,2037,2037,0,1,7
38225,160,326,0,15,2035,2035,2,16,9
38226,154,260,0,9,2039,2039,0,26,6
38227,149,199,0,1,2020,2020,0,1,9
38227,145,57,0,9,2029,2029,0,18,7
38229,157,294,0,0,2037,2037,0,27,4
38229,157,294,0,2,2037,2037,0,1,5
38229,157,294,0,9,2037,2037,0,28,6
38229,151,221,0,9,2039,2039,0,19,6
38230,155,261,0,9,2037,2037,0,14,6
38235,156,282,0,4,2017,2017,0,4,10
38235,145,60,1,14,2023,2023,0,31,10
38235,147,172,0,13,2027,2027,0,9,10
38236,155,270,0,9,2028,2028,0,14,6
38236,148,190,0,9,2030,2030,0,13,6
38236,145,55,1,3,2032,2032,0,1,6
38236,145,55,1,3,2032,2032,0,1,9
38236,145,55,1,9,2033,2033,0,20,7
38236,145,55,1,7,2033,2033,1,17,11
38236,145,31,1,1,2036,2036,0,1,7
38236,145,31,1,1,2036,2036,0,1,9
38239,100,825,1,9,2040,2040,0,18,3
38240,148,194,0,9,2027,2027,0,12,7
38240,146,168,0,11,2029,2029,5,4,10
38240,145,40,0,3,2030,2030,0,1,8
38240,145,40,0,6,2030,2030,0,14,11
38240,145,40,0,9,2031,2031,0,16,7
38240,145,40,0,0,2031,2031,0,25,8
38240,145,40,0,2,2031,2031,0,1,9
38240,145,40,0,5,2031,2031,0,21,11
38240,145,40,0,9,2032,2032,0,19,7
38240,145,40,0,0,2033,2033,0,26,9
38240,145,40,0,2,2033,2033,0,1,10
38240,145,40,0,15,2033,2033,2,19,10
38240,145,40,0,2,2034,2034,0,1,5
38240,145,40,0,9,2034,2034,0,19,7
38240,145,40,0,11,2034,2034,5,17,11
38240,145,40,0,0,2035,2035,0,9,4
38240,145,40,0,0,2035,2035,0,7,5
38240,145,40,0,9,2035,2035,0,8,7
38240,145,40,0,5,2035,2035,0,9,11
38240,145,40,0,11,2035,2035,5,9,11
38240,145,40,0,9,2036,2036,0,13,7
38240,145,40,0,0,2036,2036,0,8,9
38240,145,40,0,0,2037,2037,0,1,6
38240,145,40,0,9,2037,2037,0,12,7
38240,145,40,0,0,2037,2037,0,14,9
38240,145,40,0,0,2037,2037,0,28,9
38240,145,40,0,14,2038,2038,0,9,11
38240,145,40,0,7,2038,2038,5,20,11
38249,153,243,0,9,2018,2018,0,21,6
38249,145,32,1,0,2020,2020,0,7,9
38249,145,32,1,3,2020,2020,0,1,10
38249,145,55,1,0,2022,2022,0,2,5
38257,160,319,0,15,2026,2026,2,29,6
38257,153,237,0,0,2027,2027,0,12,7
38257,153,237,0,2,2027,2027,0,1,8
38257,153,237,0,11,2027,2027,2,3,10
38257,153,237,0,5,2027,2027,0,5,10
38257,149,199,0,9,2028,2028,0,26,6
38257,149,199,0,7,2028,2028,2,1,10
38257,149,199,0,11,2028,2028,2,3,10
38257,149,199,0,5,2028,2028,0,5,10
38257,147,175,0,7,2029,2029,2,7,10
38257,147,175,0,11,2029,2029,2,9,10
38257,147,175,0,5,2029,2029,0,11,10
38257,145,41,1,9,2030,2030,0,14,7
38257,145,41,1,6,2030,2030,0,14,11
38257,145,41,1,9,2032,2032,0,19,7
38257,145,41,1,5,2032,2032,0,16,11
38257,145,41,1,7,2032,2032,2,16,11
38257,145,41,1,9,2033,2033,0,20,7
38257,145,41,1,11,2033,2033,2,17,11
38257,145,51,1,9,2034,2034,0,19,7
38257,145,51,1,11,2034,2034,2,17,11
38257,145,51,1,0,2035,2035,0,2,7
38257,145,51,1,9,2035,2035,0,8,7
38257,145,51,1,15,2035,2035,2,9,10
38257,145,51,1,11,2035,2035,2,9,11
38257,145,51,1,9,2036,2036,0,13,7
38257,145,51,1,14,2036,2036,0,2,11
38257,145,51,1,9,2037,2037,0,12,7
38257,145,51,1,2,2037,2037,0,1,9
38257,145,51,1,5,2037,2037,0,24,11
38257,145,51,1,11,2037,2037,2,24,11
38258,153,757,0,7,2037,2037,9,6,10
38263,160,319,0,0,2036,2036,0,14,7
38263,155,268,0,0,2038,2038,0,17,5
38263,153,237,0,9,2040,2040,0,14,6
38265,159,327,0,0,2035,2035,0,13,8
38265,159,327,0,7,2035,2035,9,30,9
38265,158,307,0,0,2036,2036,0,9,6
38266,146,166,0,13,2029,2029,0,3,10
38266,145,59,0,9,2036,2036,0,13,7
38275,146,167,0,0,2040,2040,0,7,5
38282,155,270,0,9,2031,2031,0,18,6
38286,151,221,0,9,2037,2037,0,21,6
38287,158,306,0,0,2036,2036,0,21,7
38287,154,255,0,9,2037,2037,0,28,6
38288,161,333,0,9,2038,2038,0,20,6
38288,161,333,0,1,2038,2038,0,1,7
38288,161,333,0,13,2038,2038,0,27,9
38290,156,285,0,1,2036,2036,0,1,6
38290,156,285,0,1,2036,2036,0,1,8
38290,153,238,0,9,2040,2040,0,14,6
38292,146,165,0,1,2033,2033,0,1,9
38292,146,165,0,4,2033,2033,0,11,10
38294,154,248,0,1,2038,2038,0,1,5
38298,157,298,0,9,2021,2021,0,8,8
38298,157,298,0,7,2021,2021,2,28,9
38304,155,262,0,9,2025,2025,0,22,6
38304,155,262,0,7,2025,2025,5,2,10
38304,152,229,0,9,2026,2026,0,21,6
38307,155,266,0,9,2039,2039,0,12,6
38307,155,266,0,1,2039,2039,0,1,7
38312,101,829,0,11,2040,2040,3,29,5
38318,154,259,0,0,2030,2030,0,17,6
38318,154,259,0,9,2030,2030,0,23,6
38318,150,216,0,9,2031,2031,0,22,6
38318,147,183,1,0,2032,2032,0,30,8
38318,147,183,1,2,2032,2032,0,1,9
38318,147,183,1,0,2033,2033,0,20,6
38318,145,57,0,3,2034,2034,0,1,9
38318,145,57,0,9,2035,2035,0,8,7
38318,145,57,0,9,2037,2037,0,12,7
38320,101,829,0,9,2040,2040,0,18,3
38320,101,829,0,11,2040,2040,9,29,5
38323,154,267,0,7,2027,2027,2,29,9
38323,154,267,0,7,2028,2028,2,30,9
38324,152,245,0,9,2034,2034,0,21,6
38325,148,191,0,9,2037,2037,0,18,6
38325,148,191,0,0,2037,2037,0,20,7
38330,158,301,0,7,2036,2036,4,24,9
38330,153,757,0,9,2037,2037,0,18,6
38330,153,757,0,7,2037,2037,3,6,10
38330,149,205,0,9,2038,2038,0,10,7
38330,149,205,0,7,2038,2038,3,3,10
38332,152,230,0,0,2033,2033,0,23,5
38332,147,174,0,0,2034,2034,0,22,5
38332,145,0,1,9,2034,2034,0,19,7
38332,145,53,0,14,2037,2037,0,4,11
38332,145,53,0,11,2037,2037,4,24,11
38332,145,53,0,9,2038,2038,0,17,7
38334,149,199,0,9,2031,2031,0,30,6
38334,145,55,1,14,2039,2039,0,10,11
38345,151,219,0,9,2017,2017,0,18,6
38345,151,219,0,4,2017,2017,0,1,10
38345,147,185,1,1,2019,2019,0,1,8
38345,148,190,0,13,2023,2023,0,23,9
38345,148,190,0,4,2023,2023,0,25,9
38347,153,246,0,9,2036,2036,0,19,6
38372,150,216,0,9,2028,2028,0,18,6
38379,146,160,0,11,2036,2036,2,5,10
38382,101,829,0,9,2040,2040,0,18,3
38385,146,161,0,7,2036,2036,1,3,10
38387,152,234,0,9,2028,2028,0,21,6
38387,149,204,0,9,2029,2029,0,24,6
38389,156,282,0,13,2038,2038,0,12,10
38391,161,339,0,9,2038,2038,0,20,6
38391,154,247,0,0,2039,2039,0,2,5
38391,154,247,0,9,2039,2039,0,26,6
38397,160,319,0,0,2033,2033,0,22,8
38397,160,319,0,11,2033,2033,8,20,10
38397,149,199,0,2,2034,2034,0,1,5
38397,149,199,0,9,2034,2034,0,8,7
38397,145,0,1,9,2034,2034,0,19,7
38397,149,199,0,0,2034,2034,0,21,8
38397,149,199,0,2,2034,2034,0,1,9
38397,149,199,0,11,2034,2034,8,30,9
38397,149,199,0,5,2034,2034,0,2,10
38397,149,199,0,0,2035,2035,0,28,5
38397,149,199,0,2,2035,2035,0,1,6
38397,149,199,0,9,2035,2035,0,25,6
38397,145,0,1,9,2035,2035,0,8,7
38397,149,199,0,15,2035,2035,1,12,9
38397,149,199,0,11,2035,2035,9,2,10
38397,149,199,0,5,2035,2035,0,4,10
38397,145,41,1,0,2038,2038,0,26,7
38397,145,50,1,0,2040,2040,0,18,6
38399,160,326,0,0,2029,2029,0,6,8
38399,153,246,0,9,2032,2032,0,17,6
38400,161,337,0,9,2035,2035,0,17,6
38400,161,337,0,9,2037,2037,0,21,6
38400,161,337,0,0,2037,2037,0,24,8
38400,157,291,0,9,2038,2038,0,27,6
38400,157,291,0,11,2038,2038,9,25,9
38400,157,291,0,5,2038,2038,0,27,9
38400,155,269,0,9,2039,2039,0,12,6
38400,155,269,0,0,2039,2039,0,4,7
38400,151,233,0,9,2040,2040,0,17,6
38400,151,233,0,2,2040,2040,0,1,7
38402,159,315,0,0,2035,2035,0,11,6
38402,156,290,0,0,2037,2037,0,27,7
38402,156,290,0,0,2038,2038,0,3,5
38402,156,290,0,0,2038,2038,0,9,8
38410,156,283,0,11,2033,2033,2,12,10
38410,155,263,0,9,2034,2034,0,14,6
38410,145,0,1,9,2034,2034,0,19,7
38410,145,0,1,9,2035,2035,0,8,7
38410,148,194,0,9,2037,2037,0,18,6
38413,159,317,0,7,2035,2035,1,30,9
38423,155,272,0,9,2023,2023,0,18,6
38425,158,303,0,4,2037,2037,0,26,9
38425,158,303,0,4,2038,2038,0,28,9
38425,149,207,0,9,2039,2039,0,27,6
38428,159,314,0,0,2033,2033,0,27,6
38428,159,314,0,0,2035,2035,0,14,5
38428,159,314,0,0,2035,2035,0,2,7
38428,151,218,0,2,2036,2036,0,1,6
38428,151,218,0,9,2036,2036,0,22,6
38428,154,260,0,0,2036,2036,0,30,6
38428,145,0,0,9,2036,2036,0,13,7
38428,154,260,0,2,2036,2036,0,1,9
38428,154,260,0,11,2036,2036,3,8,10
38428,150,209,0,9,2037,2037,0,21,6
38428,150,209,0,0,2037,2037,0,22,6
38428,150,209,0,0,2037,2037,0,29,6
38428,150,209,0,2,2037,2037,0,1,7
38428,150,209,0,2,2037,2037,0,1,9
38428,150,209,0,11,2037,2037,3,3,10
38430,152,229,0,9,2017,2017,0,18,6
38430,152,229,0,0,2017,2017,0,21,8
38430,152,229,0,2,2017,2017,0,1,9
38430,152,229,0,7,2017,2017,8,26,9
38430,149,200,0,9,2018,2018,0,24,6
38430,149,200,0,7,2018,2018,8,2,10
38430,146,169,0,7,2019,2019,8,7,10
38430,145,37,1,7,2020,2020,9,7,11
38430,145,37,1,0,2023,2023,0,17,4
38430,145,36,1,9,2027,2027,0,18,7
38432,153,241,0,13,2037,2037,0,7,10
38442,150,216,0,1,2024,2024,0,1,5
38446,159,317,0,15,2018,2018,1,30,8
38446,161,339,0,0,2021,2021,0,19,7
38446,154,247,0,9,2022,2022,0,19,6
38447,153,236,0,9,2020,2020,0,18,6
38447,153,236,0,4,2021,2021,0,13,10
38447,153,236,0,1,2022,2022,0,1,7
38449,146,167,0,0,2017,2017,0,31,7
38451,153,236,0,9,2019,2019,0,20,6
38451,153,236,0,4,2019,2019,0,9,10
38454,151,223,0,9,2023,2023,0,18,6
38455,157,292,0,2,2017,2017,0,1,7
38455,155,256,0,0,2020,2020,0,3,8
38456,100,824,1,9,2040,2040,0,18,3
38458,150,216,0,9,2019,2019,0,30,6
38459,156,289,0,15,2019,2019,1,17,9
38459,152,758,0,9,2021,2021,0,20,6
38460,147,181,1,2,2019,2019,0,1,7
38460,145,47,0,0,2024,2024,0,15,4
38460,145,47,0,9,2025,2025,0,20,7
38460,145,59,0,9,2026,2026,0,19,7
38460,145,59,0,0,2026,2026,0,3,8
38461,152,232,0,7,2018,2018,9,5,10
38461,152,232,0,9,2021,2021,0,20,6
38461,152,232,0,7,2021,2021,9,2,10
38461,149,202,0,9,2022,2022,0,19,6
38462,152,758,0,2,2019,2019,0,1,9
38462,145,55,1,9,2022,2022,0,17,7
38462,145,55,1,9,2023,2023,0,16,7
38462,145,55,1,0,2024,2024,0,30,9
38462,145,45,1,0,2026,2026,0,25,5
38462,145,45,1,14,2026,2026,0,2,11
38462,147,182,1,0,2028,2028,0,26,6
38462,147,182,1,2,2028,2028,0,1,7
38462,147,182,1,11,2028,2028,10,10,10
38462,147,182,1,5,2028,2028,0,12,10
38468,161,340,0,9,2035,2035,0,17,6
38468,149,206,0,9,2038,2038,0,10,7
38470,154,259,0,1,2018,2018,0,1,6
38470,154,259,0,9,2019,2019,0,23,6
38478,153,244,0,9,2019,2019,0,20,6
38478,153,244,0,4,2019,2019,0,9,10
38478,146,170,0,7,2021,2021,1,10,10
38478,146,170,0,7,2022,2022,1,30,9
38478,150,210,0,1,2030,2030,0,1,5
38478,153,238,0,9,2032,2032,0,17,6
38481,161,333,0,0,2039,2039,0,29,8
38483,155,265,0,9,2020,2020,0,21,6
38483,145,51,1,14,2024,2024,0,5,11
38483,147,186,1,1,2029,2029,0,1,8
38484,161,336,0,9,2028,2028,0,18,6
38484,151,221,0,9,2031,2031,0,22,6
38484,151,221,0,4,2031,2031,0,9,10
38484,145,58,0,9,2036,2036,0,13,7
38485,172,599,0,15,2018,2018,2,1,9
38485,155,266,0,0,2019,2019,0,17,6
38485,155,266,0,9,2019,2019,0,23,6
38485,155,266,0,2,2019,2019,0,1,7
38485,147,174,0,2,2024,2024,0,1,7
38486,157,292,0,9,2034,2034,0,25,6
38486,152,756,0,9,2035,2035,0,20,6
38488,154,260,0,9,2017,2017,0,18,6
38488,145,47,0,3,2019,2019,0,1,9
38488,145,47,0,6,2019,2019,0,17,11
38488,145,54,0,9,2023,2023,0,16,7
38489,160,319,0,0,2026,2026,0,20,4
38489,153,238,0,9,2028,2028,0,15,6
38489,150,210,0,2,2029,2029,0,1,5
38489,147,172,0,0,2029,2029,0,3,9
38489,147,172,0,11,2029,2029,7,9,10
38489,145,56,1,3,2030,2030,0,1,5
38489,145,56,1,2,2030,2030,0,1,7
38489,145,56,1,3,2030,2030,0,1,7
38489,145,56,1,9,2030,2030,0,14,7
38489,145,56,1,6,2030,2030,0,14,11
38489,145,56,1,5,2030,2030,0,14,11
38489,145,56,1,0,2031,2031,0,23,6
38489,145,56,1,9,2031,2031,0,16,7
38489,145,56,1,2,2031,2031,0,1,9
38489,145,56,1,5,2031,2031,0,21,11
38489,145,56,1,11,2031,2031,7,21,11
38489,145,56,1,0,2032,2032,0,28,6
38489,145,56,1,2,2032,2032,0,1,7
38489,145,56,1,2,2032,2032,0,1,10
38489,145,56,1,0,2033,2033,0,16,5
38489,145,56,1,2,2033,2033,0,1,6
38489,145,56,1,9,2033,2033,0,20,7
38489,145,56,1,15,2033,2033,2,16,10
38489,145,56,1,11,2033,2033,7,17,11
38489,145,56,1,0,2034,2034,0,1,5
38489,145,56,1,0,2034,2034,0,17,7
38489,145,56,1,9,2034,2034,0,19,7
38489,145,56,1,9,2035,2035,0,8,7
38489,145,56,1,0,2035,2035,0,9,7
38489,145,56,1,5,2035,2035,0,9,11
38489,145,56,1,15,2036,2036,2,11,10
38489,145,56,1,0,2038,2038,0,31,5
38489,145,56,1,9,2038,2038,0,17,7
38489,145,56,1,2,2038,2038,0,1,8
38489,145,56,1,0,2039,2039,0,5,9
38490,158,302,0,7,2018,2018,6,21,9
38490,150,212,0,15,2019,2019,0,23,9
38490,145,51,1,14,2021,2021,0,3,11
38490,145,51,1,9,2024,2024,0,21,7
38490,145,51,1,14,2024,2024,0,5,11
38490,145,51,1,9,2025,2025,0,20,7
38490,145,51,1,14,2025,2025,0,2,11
38490,145,38,0,14,2027,2027,0,29,10
38490,145,31,1,14,2030,2030,0,3,11
38493,156,290,0,7,2038,2038,3,11,10
38497,160,408,0,0,2018,2018,0,20,8
38497,155,266,0,9,2019,2019,0,23,6
38497,152,230,0,0,2019,2019,0,12,8
38497,147,174,0,7,2021,2021,5,30,9
38498,161,339,0,9,2035,2035,0,17,6
38498,161,339,0,1,2035,2035,0,1,8
38498,145,0,1,9,2037,2037,0,12,7
38500,150,211,0,9,2023,2023,0,25,6
38500,150,211,0,13,2023,2023,0,1,10
38501,161,338,0,9,2028,2028,0,18,6
38503,147,177,0,1,2018,2018,0,1,6
38503,147,177,0,1,2018,2018,0,1,9
38503,147,177,0,4,2018,2018,0,6,10
38503,145,45,1,14,2020,2020,0,5,11
38503,145,45,1,14,2026,2026,0,2,11
38503,145,45,1,7,2027,2027,1,30,10
38503,145,57,0,9,2028,2028,0,8,7
38504,145,60,1,9,2028,2028,0,8,7
38506,148,194,0,2,2032,2032,0,1,9
38506,148,194,0,15,2032,2032,0,11,9
38516,155,265,0,9,2022,2022,0,19,6
38516,150,211,0,9,2023,2023,0,25,6
38516,148,191,0,9,2024,2024,0,15,7
38516,150,210,0,0,2026,2026,0,8,6
38516,150,210,0,9,2026,2026,0,28,6
38516,147,183,1,7,2029,2029,2,7,10
38517,148,194,0,9,2025,2025,0,14,7
38519,161,333,0,9,2040,2040,0,17,6
38520,152,758,0,9,2017,2017,0,18,6
38520,147,183,1,1,2021,2021,0,1,5
38520,145,42,0,14,2022,2022,0,4,11
38520,145,42,0,9,2027,2027,0,18,7
